"sample_reason","scenario_set_name","scenario_name","population_id","application_seq","application_id","applicant_id","application_date","product_type","score_band","credit_score","annual_income","debt_to_income_ratio","utilization_rate","tradeline_count","months_since_oldest_trade","recent_inquiry_count","delinquency_count_12m","major_derogatory_flag","bankruptcy_flag","requested_amount","apr_proxy","loan_term_months","monthly_payment_proxy","payment_to_income_ratio","amount_to_income_ratio","estimated_pd","estimated_lgd","expected_loss_amount"
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,15753,APP-00015753,CUST-00015753,2025-05-28,UNSECURED_PERSONAL_LOAN,SUBPRIME,583,53143.16,0.4552,0.9006,10,28,1,2,true,false,8892.84,0.165990,60,219.10,0.049474,0.167337,0.444134,0.700000,2764.73
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,16065,APP-00016065,CUST-00016065,2025-11-20,UNSECURED_PERSONAL_LOAN,SUBPRIME,595,77807.78,0.5362,0.4740,2,109,4,1,false,false,16592.02,0.176915,48,484.72,0.074757,0.213244,0.312245,0.700000,3626.54
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,20842,APP-00020842,CUST-00020842,2025-06-20,UNSECURED_PERSONAL_LOAN,SUBPRIME,617,58158.32,0.4344,0.6398,5,100,2,2,false,false,19618.66,0.193114,48,589.83,0.121702,0.337332,0.353034,0.700000,4848.24
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,24669,APP-00024669,CUST-00024669,2025-04-22,UNSECURED_PERSONAL_LOAN,SUBPRIME,588,83297.72,0.4819,0.4015,5,42,1,5,false,false,21630.90,0.173695,48,628.30,0.090514,0.259682,0.414586,0.700000,6277.51
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,28103,APP-00028103,CUST-00028103,2025-09-05,UNSECURED_PERSONAL_LOAN,SUBPRIME,583,121295.71,0.3556,0.3758,2,32,4,0,false,false,18351.90,0.167945,60,454.07,0.044922,0.151299,0.229680,0.700000,2950.55
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,30810,APP-00030810,CUST-00030810,2025-01-10,UNSECURED_PERSONAL_LOAN,SUBPRIME,603,62225.06,0.3716,0.4336,2,81,3,0,false,false,12706.20,0.181128,48,373.99,0.072123,0.204197,0.218927,0.700000,1947.21
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,30942,APP-00030942,CUST-00030942,2025-12-08,UNSECURED_PERSONAL_LOAN,SUBPRIME,614,108450.63,0.3596,0.4916,4,39,0,0,false,false,8212.71,0.186166,24,412.46,0.045638,0.075728,0.186156,0.700000,1070.19
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,31799,APP-00031799,CUST-00031799,2025-12-27,UNSECURED_PERSONAL_LOAN,SUBPRIME,588,49976.28,0.4890,0.8749,7,34,4,1,true,false,22131.15,0.176242,24,1100.86,0.264332,0.442833,0.450000,0.700000,6971.31
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,37487,APP-00037487,CUST-00037487,2025-08-29,UNSECURED_PERSONAL_LOAN,SUBPRIME,634,72178.71,0.4322,0.7355,4,118,5,3,true,false,14736.18,0.202334,36,549.40,0.091340,0.204162,0.450000,0.700000,4641.90
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,37751,APP-00037751,CUST-00037751,2025-09-26,UNSECURED_PERSONAL_LOAN,SUBPRIME,590,106914.00,0.4666,0.7186,4,140,1,0,false,false,33391.88,0.178908,48,978.98,0.109880,0.312325,0.291845,0.700000,6821.68
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,39134,APP-00039134,CUST-00039134,2025-09-18,UNSECURED_PERSONAL_LOAN,SUBPRIME,580,79604.81,0.4893,0.5894,6,132,2,2,false,false,42593.28,0.175817,60,1071.92,0.161586,0.535059,0.398849,0.700000,11891.80
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,44293,APP-00044293,CUST-00044293,2025-12-19,UNSECURED_PERSONAL_LOAN,SUBPRIME,593,101737.24,0.4531,0.3781,9,19,5,2,false,false,50000.00,0.187917,48,1489.52,0.175690,0.491462,0.406853,0.700000,14239.86
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,44436,APP-00044436,CUST-00044436,2025-11-23,UNSECURED_PERSONAL_LOAN,SUBPRIME,604,62084.58,0.3776,0.6131,4,66,5,2,true,false,32014.75,0.189856,48,957.00,0.184973,0.515663,0.450000,0.700000,10084.65
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,44533,APP-00044533,CUST-00044533,2025-11-24,UNSECURED_PERSONAL_LOAN,SUBPRIME,590,131877.80,0.4355,0.5239,9,42,3,2,false,false,42619.35,0.180639,60,1083.73,0.098612,0.323173,0.334565,0.700000,9981.26
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,48168,APP-00048168,CUST-00048168,2025-07-03,UNSECURED_PERSONAL_LOAN,SUBPRIME,601,135968.74,0.5226,0.5416,8,128,1,1,false,false,17812.26,0.179853,60,452.17,0.039907,0.131003,0.280496,0.700000,3497.39
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,377,APP-00000377,CUST-00000377,2025-07-25,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,850,134157.57,0.3374,0.2135,15,215,0,0,false,false,35009.60,0.121878,36,1165.96,0.104292,0.260959,0.013098,0.700000,320.99
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,2321,APP-00002321,CUST-00002321,2025-08-15,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,799,183023.26,0.2352,0.2645,15,281,1,0,false,false,50000.00,0.124219,24,2363.54,0.154967,0.273189,0.015111,0.700000,528.89
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,4408,APP-00004408,CUST-00004408,2025-02-18,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,841,165736.92,0.2374,0.2833,16,134,0,0,false,false,47326.40,0.122723,60,1059.27,0.076695,0.285551,0.011341,0.700000,375.71
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,5955,APP-00005955,CUST-00005955,2025-07-11,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,833,150640.32,0.3901,0.1103,10,112,2,0,false,false,6404.80,0.109828,48,165.48,0.013182,0.042517,0.011708,0.700000,52.49
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,18422,APP-00018422,CUST-00018422,2025-03-09,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,770,83031.70,0.3652,0.0910,16,68,2,0,false,false,39569.85,0.116502,48,1035.24,0.149616,0.476563,0.015303,0.700000,423.88
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,21388,APP-00021388,CUST-00021388,2025-07-27,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,812,233590.21,0.3209,0.1564,7,62,0,0,false,false,34554.29,0.114015,60,758.23,0.038952,0.147927,0.011219,0.700000,271.37
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,23395,APP-00023395,CUST-00023395,2025-06-16,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,774,134824.64,0.3260,0.1597,8,119,3,0,false,false,6422.59,0.103599,24,297.44,0.026473,0.047637,0.010778,0.700000,48.46
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,29010,APP-00029010,CUST-00029010,2025-04-27,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,806,194436.55,0.4486,0.1765,16,117,1,1,false,false,10886.91,0.108246,24,506.53,0.031261,0.055992,0.014882,0.700000,113.41
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,32590,APP-00032590,CUST-00032590,2025-07-17,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,803,197457.49,0.3255,0.1639,16,63,0,0,false,false,30184.81,0.112498,60,660.06,0.040114,0.152867,0.011002,0.700000,232.47
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,35690,APP-00035690,CUST-00035690,2025-02-17,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,847,160610.79,0.3731,0.0000,13,251,2,0,false,false,42118.83,0.123177,36,1405.35,0.105000,0.262242,0.014320,0.700000,422.20
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,35900,APP-00035900,CUST-00035900,2025-03-25,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,786,236878.78,0.3960,0.2019,15,74,0,0,false,false,50000.00,0.122345,36,1666.32,0.084414,0.211078,0.012489,0.700000,437.12
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,36292,APP-00036292,CUST-00036292,2025-05-13,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,843,211372.77,0.4890,0.1603,14,123,1,0,false,false,10917.84,0.111756,48,283.11,0.016073,0.051652,0.013581,0.700000,103.79
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,38148,APP-00038148,CUST-00038148,2025-07-04,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,790,212372.79,0.2865,0.1531,7,136,3,0,false,false,50000.00,0.117956,36,1655.84,0.093562,0.235435,0.011600,0.700000,406.00
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,39469,APP-00039469,CUST-00039469,2025-04-08,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,803,182418.98,0.3252,0.2558,13,53,3,0,false,false,43722.66,0.117672,48,1146.39,0.075413,0.239683,0.013233,0.700000,405.01
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,41397,APP-00041397,CUST-00041397,2025-11-30,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,844,129833.56,0.2406,0.2160,15,109,3,0,false,false,9596.25,0.112188,48,249.04,0.023018,0.073912,0.010805,0.700000,72.58
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,44455,APP-00044455,CUST-00044455,2025-12-28,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,805,112647.79,0.3426,0.2684,10,280,1,0,false,false,50000.00,0.124386,36,1671.21,0.178029,0.443861,0.015309,0.700000,535.82
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,44699,APP-00044699,CUST-00044699,2025-11-06,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,772,230327.63,0.1870,0.1814,12,132,0,0,false,false,50000.00,0.119624,24,2352.80,0.122580,0.217082,0.012162,0.700000,425.67
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,46347,APP-00046347,CUST-00046347,2025-11-15,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,848,196093.01,0.3451,0.2259,9,288,2,0,false,false,50000.00,0.127577,48,1335.37,0.081719,0.254981,0.011550,0.700000,404.25
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,49211,APP-00049211,CUST-00049211,2025-06-17,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,764,176812.25,0.3034,0.1667,14,50,2,0,false,false,29211.33,0.108741,48,753.20,0.051119,0.165211,0.012816,0.700000,262.06
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,EXPOSURE_BASELINE_REFERENCE,BASE_POPULATION_V1,49754,APP-00049754,CUST-00049754,2025-12-02,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,807,82229.61,0.1953,0.2555,9,53,1,0,false,false,19695.63,0.113732,24,921.39,0.134461,0.239520,0.012108,0.700000,166.93
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,4795,APP-00004795,CUST-00004795,2025-08-28,AUTO_LOAN,DEEP_SUBPRIME,569,23763.39,0.5845,0.8391,5,61,5,2,true,false,81660.27,0.216644,72,2035.57,1.027919,3.436390,0.450000,0.450000,16536.20
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,5318,APP-00005318,CUST-00005318,2025-02-22,AUTO_LOAN,DEEP_SUBPRIME,554,40183.81,0.4841,0.6602,5,11,2,4,false,false,43221.46,0.198094,72,1030.51,0.307739,1.075594,0.450000,0.450000,8752.35
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,7805,APP-00007805,CUST-00007805,2025-10-10,AUTO_LOAN,DEEP_SUBPRIME,563,25621.71,0.4737,0.8073,1,94,4,6,false,false,41206.34,0.204249,48,1263.27,0.591656,1.608259,0.450000,0.450000,8344.28
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,13762,APP-00013762,CUST-00013762,2025-03-04,AUTO_LOAN,DEEP_SUBPRIME,543,81256.14,0.5069,0.4861,5,67,2,1,false,false,71909.36,0.196236,72,1706.78,0.252059,0.884971,0.450000,0.450000,14561.65
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,13806,APP-00013806,CUST-00013806,2025-10-24,AUTO_LOAN,DEEP_SUBPRIME,521,65628.78,0.4362,0.6353,1,44,3,3,false,false,33582.82,0.175418,48,978.47,0.178910,0.511709,0.450000,0.450000,6800.52
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,22250,APP-00022250,CUST-00022250,2025-06-21,AUTO_LOAN,DEEP_SUBPRIME,578,60775.50,0.4570,0.5832,1,76,5,6,false,false,26466.20,0.209180,48,818.38,0.161587,0.435475,0.450000,0.450000,5359.41
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,24526,APP-00024526,CUST-00024526,2025-02-18,AUTO_LOAN,DEEP_SUBPRIME,561,93838.41,0.4812,0.5367,4,12,2,4,false,false,28367.12,0.198943,48,861.63,0.110185,0.302298,0.450000,0.450000,5744.34
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,27197,APP-00027197,CUST-00027197,2025-07-27,AUTO_LOAN,DEEP_SUBPRIME,533,45873.56,0.4675,0.7980,5,13,2,6,false,false,40780.76,0.184964,48,1208.54,0.316140,0.888982,0.450000,0.450000,8258.10
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,29386,APP-00029386,CUST-00029386,2025-07-19,AUTO_LOAN,DEEP_SUBPRIME,548,80977.96,0.6070,0.9500,1,64,2,0,true,false,88806.69,0.204733,48,2724.86,0.403793,1.096677,0.450000,0.450000,17983.35
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,30928,APP-00030928,CUST-00030928,2025-07-20,AUTO_LOAN,DEEP_SUBPRIME,511,100805.26,0.6360,0.6136,4,6,6,4,false,false,98508.93,0.180465,72,2249.36,0.267767,0.977220,0.450000,0.450000,19948.06
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,31915,APP-00031915,CUST-00031915,2025-11-23,AUTO_LOAN,DEEP_SUBPRIME,500,61495.82,0.4388,0.5614,2,63,3,4,false,false,88415.45,0.172435,84,1819.30,0.355009,1.437747,0.450000,0.450000,17904.13
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,34854,APP-00034854,CUST-00034854,2025-06-24,AUTO_LOAN,DEEP_SUBPRIME,509,53804.75,0.4630,0.6254,7,18,3,2,false,false,24939.52,0.166276,36,884.55,0.197280,0.463519,0.450000,0.450000,5050.25
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,35225,APP-00035225,CUST-00035225,2025-05-08,AUTO_LOAN,DEEP_SUBPRIME,507,69458.86,0.5644,0.6970,7,18,1,1,false,false,58217.63,0.172662,36,2083.34,0.359926,0.838160,0.450000,0.450000,11789.07
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,38833,APP-00038833,CUST-00038833,2025-05-30,AUTO_LOAN,DEEP_SUBPRIME,512,81229.34,0.4838,0.6015,6,39,5,3,false,false,100000.00,0.181731,84,2111.94,0.311997,1.231082,0.450000,0.450000,20250.00
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,39612,APP-00039612,CUST-00039612,2025-12-01,AUTO_LOAN,DEEP_SUBPRIME,577,50955.06,0.4694,0.6479,2,78,2,0,false,false,19128.00,0.207035,60,514.29,0.121116,0.375390,0.423839,0.450000,3648.24
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,41848,APP-00041848,CUST-00041848,2025-06-15,AUTO_LOAN,DEEP_SUBPRIME,561,30157.11,0.4196,0.6635,1,38,6,3,true,true,63241.13,0.206804,72,1539.85,0.612731,2.097055,0.450000,0.450000,12806.33
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,41922,APP-00041922,CUST-00041922,2025-07-17,AUTO_LOAN,DEEP_SUBPRIME,512,38549.32,0.5081,0.7121,1,92,1,1,false,false,14347.61,0.165457,36,508.29,0.158225,0.372188,0.450000,0.450000,2905.39
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,42932,APP-00042932,CUST-00042932,2025-03-22,AUTO_LOAN,DEEP_SUBPRIME,566,82125.05,0.5534,0.6440,4,91,4,3,false,false,77787.27,0.212455,60,2115.16,0.309064,0.947181,0.450000,0.450000,15751.92
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,43035,APP-00043035,CUST-00043035,2025-06-08,AUTO_LOAN,DEEP_SUBPRIME,512,28020.72,0.4435,0.4594,4,95,4,6,false,false,18719.25,0.166804,48,537.05,0.229994,0.668050,0.450000,0.450000,3790.65
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,47414,APP-00047414,CUST-00047414,2025-01-23,AUTO_LOAN,DEEP_SUBPRIME,510,32330.44,0.5427,0.6292,6,84,1,2,true,false,68412.03,0.176593,72,1547.18,0.574263,2.116025,0.450000,0.450000,13853.44
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,556,APP-00000556,CUST-00000556,2025-07-25,AUTO_LOAN,NEAR_PRIME,682,122302.08,0.4422,0.4526,7,150,5,0,false,false,58309.07,0.116319,72,1128.82,0.110757,0.476763,0.092139,0.450000,2417.64
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,950,APP-00000950,CUST-00000950,2025-11-05,AUTO_LOAN,NEAR_PRIME,675,75026.56,0.4681,0.5516,8,45,3,0,false,false,37024.45,0.110903,36,1213.72,0.194126,0.493485,0.136263,0.450000,2270.28
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,2651,APP-00002651,CUST-00002651,2025-08-04,AUTO_LOAN,NEAR_PRIME,668,149353.96,0.4641,0.4084,12,93,4,3,false,false,66807.17,0.111373,48,1731.12,0.139089,0.447308,0.200577,0.450000,6029.99
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,3044,APP-00003044,CUST-00003044,2025-01-30,AUTO_LOAN,NEAR_PRIME,690,167800.10,0.4687,0.5545,7,53,4,1,false,false,100000.00,0.129383,60,2272.15,0.162490,0.595947,0.181658,0.450000,8174.61
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,4890,APP-00004890,CUST-00004890,2025-03-22,AUTO_LOAN,NEAR_PRIME,687,157079.93,0.4431,0.3075,8,37,2,0,false,false,95420.55,0.125638,60,2149.86,0.164237,0.607465,0.114606,0.450000,4921.10
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,9076,APP-00009076,CUST-00009076,2025-09-11,AUTO_LOAN,NEAR_PRIME,680,107033.03,0.4767,0.5498,7,193,2,0,false,false,63655.38,0.117838,48,1669.54,0.187180,0.594727,0.131185,0.450000,3757.78
